event_name,stage,gender,venue,participant_code,participant_name,participant_country_code,position,result,result_type
Men's 200m,Round 1 - Heat 1,M,Stade de France,1911990,ZEZE Ryan,FRA,4,20.49,TIME
Men's 200m,Round 1 - Heat 1,M,Stade de France,1977882,SVENSSON Felix,SUI,5,20.54,TIME
Men's 200m,Round 1 - Heat 1,M,Stade de France,1539547,TRAORE Cheickna,CIV,6,20.54,TIME
Men's 200m,Round 1 - Heat 1,M,Stade de France,1939738,LAW Calab,AUS,7,20.75,TIME
Men's 200m,Round 1 - Heat 1,M,Stade de France,1573107,KOMANSKI Albert,POL,8,20.77,TIME
Men's 200m,Round 1 - Heat 2,M,Stade de France,1971717,OROGOT Tarsis Gracious,UGA,1,20.32,TIME
Men's 200m,Round 1 - Heat 2,M,Stade de France,1981766,McCOY Wanya,BAH,2,20.35,TIME
Men's 200m,Round 1 - Heat 2,M,Stade de France,1952132,CORREA Renan,BRA,3,20.41,TIME
Men's 200m,Round 1 - Heat 2,M,Stade de France,1912876,HUDSON Andrew,JAM,4,20.53,TIME
Men's 200m,Round 1 - Heat 2,M,Stade de France,1928574,ONWUZURIKE Udodi Chudi,NGR,5,20.55,TIME
Men's 200m,Round 1 - Heat 2,M,Stade de France,1547788,ALMIRON Cesar,PAR,6,20.87,TIME
Men's 200m,Round 1 - Heat 2,M,Stade de France,1892136,NEMEJC Tomas,CZE,7,21.03,TIME
Men's 200m,Round 1 - Heat 4,M,Stade de France,1960659,BEDNAREK Kenneth,USA,1,19.96,TIME
Men's 200m,Round 1 - Heat 4,M,Stade de France,1966346,OGANDO Alexander,DOM,2,20.04,TIME
Men's 200m,Round 1 - Heat 4,M,Stade de France,1920122,HARTMANN Joshua,GER,3,20.3,TIME
Men's 200m,Round 1 - Heat 4,M,Stade de France,1568487,PETTOROSSI Diego Aldo,ITA,4,20.63,TIME
Men's 200m,Round 1 - Heat 4,M,Stade de France,1919847,IIZUKA Shota,JPN,5,20.67,TIME
Men's 200m,Round 1 - Heat 4,M,Stade de France,1892128,MACIK Ondrej,CZE,6,21.04,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,1965226,KNIGHTON Erriyon,USA,1,19.99,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,1909472,MAKARAWU Tapiwanashe,ZIM,2,20.07,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,1981059,MASWANGANYI Shaun,RSA,3,20.2,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,1974072,BROWN Aaron,CAN,4,20.36,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,4977456,KERR Ian,BAH,5,20.53,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,1911843,MATEO Pablo,FRA,6,20.58,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,1569347,ERLANDSSON Erik,SWE,7,20.65,TIME
Men's 200m,Round 1 - Heat 5,M,Stade de France,1892127,KUBELIK Eduard,CZE,8,21.14,TIME
Men's 200m,Round 1 - Heat 6,M,Stade de France,1960173,LYLES Noah,USA,1,20.19,TIME
Men's 200m,Round 1 - Heat 6,M,Stade de France,1974096,De GRASSE Andre,CAN,2,20.3,TIME
Men's 200m,Round 1 - Heat 6,M,Stade de France,1921833,UZAWA Towa,JPN,3,20.33,TIME
Men's 200m,Round 1 - Heat 6,M,Stade de France,1913118,LEVELL Bryan,JAM,4,20.47,TIME
Men's 200m,Round 1 - Heat 6,M,Stade de France,1571815,AFRIFAH Blessing Akwasi,ISR,5,20.78,TIME
Men's 200m,Round 1 - Heat 6,M,Stade de France,1564692,YANG Chun-Han,TPE,6,20.83,TIME
Men's 200m,Round 1 - Heat 6,M,Stade de France,1977788,REAIS William,SUI,7,20.92,TIME
Men's 200m,Round 1 - Heat 3,M,Stade de France,1936983,TEBOGO Letsile,BOT,1,20.1,TIME
Men's 200m,Round 1 - Heat 3,M,Stade de France,1920805,CHARAMBA Makanakaishe,ZIM,2,20.27,TIME
Men's 200m,Round 1 - Heat 3,M,Stade de France,1552298,TORTU Filippo,ITA,3,20.29,TIME
Men's 200m,Round 1 - Heat 3,M,Stade de France,1974289,RODNEY Brendon,CAN,4,20.3,TIME
Men's 200m,Round 1 - Heat 3,M,Stade de France,1977765,MUMENTHALER Timothe,SUI,5,20.63,TIME
Men's 200m,Round 1 - Heat 3,M,Stade de France,1921818,UEYAMA Koki,JPN,6,20.84,TIME
Men's 200m,Round 1 - Heat 3,M,Stade de France,1981060,RICHARDSON Benjamin,RSA,7,51.86,TIME
Men's 200m,Repechage - Heat 1,M,Stade de France,1928574,ONWUZURIKE Udodi Chudi,NGR,1,20.51,TIME
Men's 200m,Repechage - Heat 1,M,Stade de France,1568487,PETTOROSSI Diego Aldo,ITA,2,20.53,TIME
Men's 200m,Repechage - Heat 1,M,Stade de France,1977765,MUMENTHALER Timothe,SUI,3,20.67,TIME
Men's 200m,Repechage - Heat 1,M,Stade de France,1919847,IIZUKA Shota,JPN,4,20.72,TIME
Men's 200m,Repechage - Heat 1,M,Stade de France,1892128,MACIK Ondrej,CZE,5,21.14,TIME
Men's 200m,Repechage - Heat 3,M,Stade de France,1911990,ZEZE Ryan,FRA,1,20.4,TIME
Men's 200m,Repechage - Heat 3,M,Stade de France,1974072,BROWN Aaron,CAN,2,20.42,TIME
Men's 200m,Repechage - Heat 3,M,Stade de France,1564692,YANG Chun-Han,TPE,3,20.73,TIME
Men's 200m,Repechage - Heat 3,M,Stade de France,1571815,AFRIFAH Blessing Akwasi,ISR,4,20.88,TIME
Men's 200m,Repechage - Heat 3,M,Stade de France,1573107,KOMANSKI Albert,POL,5,20.9,TIME
Men's 200m,Repechage - Heat 3,M,Stade de France,1892127,KUBELIK Eduard,CZE,6,21.2,TIME
Men's 200m,Repechage - Heat 2,M,Stade de France,1974289,RODNEY Brendon,CAN,1,20.42,TIME
Men's 200m,Repechage - Heat 2,M,Stade de France,1913118,LEVELL Bryan,JAM,2,20.47,TIME
Men's 200m,Repechage - Heat 2,M,Stade de France,1911843,MATEO Pablo,FRA,3,20.57,TIME
Men's 200m,Repechage - Heat 2,M,Stade de France,1921818,UEYAMA Koki,JPN,4,20.92,TIME
Men's 200m,Repechage - Heat 4,M,Stade de France,1569347,ERLANDSSON Erik,SWE,1,20.49,TIME
Men's 200m,Repechage - Heat 4,M,Stade de France,1912876,HUDSON Andrew,JAM,2,20.55,TIME
Men's 200m,Repechage - Heat 4,M,Stade de France,4977456,KERR Ian,BAH,3,20.6,TIME
Men's 200m,Repechage - Heat 4,M,Stade de France,1977882,SVENSSON Felix,SUI,4,20.65,TIME
Men's 200m,Repechage - Heat 4,M,Stade de France,1892136,NEMEJC Tomas,CZE,5,20.84,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1960659,BEDNAREK Kenneth,USA,1,20,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1966346,OGANDO Alexander,DOM,2,20.09,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1974096,De GRASSE Andre,CAN,3,20.41,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1981059,MASWANGANYI Shaun,RSA,4,20.42,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1981766,McCOY Wanya,BAH,5,20.61,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1971717,OROGOT Tarsis Gracious,UGA,6,20.64,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1911990,ZEZE Ryan,FRA,7,20.81,TIME
Men's 200m,Semi-Final 1,M,Stade de France,1913118,LEVELL Bryan,JAM,8,20.93,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1936983,TEBOGO Letsile,BOT,1,19.96,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1960173,LYLES Noah,USA,2,20.08,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1920805,CHARAMBA Makanakaishe,ZIM,3,20.31,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1552162,DESALU Eseosa Fostine,ITA,4,20.37,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1920122,HARTMANN Joshua,GER,5,20.47,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1921833,UZAWA Towa,JPN,6,20.54,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1974072,BROWN Aaron,CAN,7,20.57,TIME
Men's 200m,Semi-Final 2,M,Stade de France,1569347,ERLANDSSON Erik,SWE,8,20.93,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1965226,KNIGHTON Erriyon,USA,1,20.09,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1897817,FAHNBULLEH Joseph,LBR,2,20.12,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1909472,MAKARAWU Tapiwanashe,ZIM,3,20.16,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1552298,TORTU Filippo,ITA,4,20.54,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1974289,RODNEY Brendon,CAN,5,20.59,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1952132,CORREA Renan,BRA,6,20.6,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1928574,ONWUZURIKE Udodi Chudi,NGR,7,20.72,TIME
Men's 200m,Semi-Final 3,M,Stade de France,1981061,van NIEKERK Wayde,RSA,7,20.72,TIME
Men's 200m,Final,M,Stade de France,1936983,TEBOGO Letsile,BOT,1,19.46,TIME
Men's 200m,Final,M,Stade de France,1960659,BEDNAREK Kenneth,USA,2,19.62,TIME
Men's 200m,Final,M,Stade de France,1960173,LYLES Noah,USA,3,19.7,TIME
Men's 200m,Final,M,Stade de France,1965226,KNIGHTON Erriyon,USA,4,19.99,TIME
Men's 200m,Final,M,Stade de France,1966346,OGANDO Alexander,DOM,5,20.02,TIME
Men's 200m,Final,M,Stade de France,1909472,MAKARAWU Tapiwanashe,ZIM,6,20.1,TIME
Men's 200m,Final,M,Stade de France,1897817,FAHNBULLEH Joseph,LBR,7,20.15,TIME
Men's 200m,Final,M,Stade de France,1920805,CHARAMBA Makanakaishe,ZIM,8,20.53,TIME
Men's 4 x 100m Relay,Round 1 - Heat 2,M,Stade de France,ATHM4X100M--CHN01,People's Republic of China,CHN,1,38.24,TIME
Men's 4 x 100m Relay,Round 1 - Heat 2,M,Stade de France,ATHM4X100M--FRA01,France,FRA,2,38.34,TIME
Men's 4 x 100m Relay,Round 1 - Heat 2,M,Stade de France,ATHM4X100M--CAN01,Canada,CAN,3,38.39,TIME
Men's 4 x 100m Relay,Round 1 - Heat 2,M,Stade de France,ATHM4X100M--JAM01,Jamaica,JAM,4,38.45,TIME
Men's 4 x 100m Relay,Round 1 - Heat 2,M,Stade de France,ATHM4X100M--GER01,Germany,GER,5,38.53,TIME
Men's 4 x 100m Relay,Round 1 - Heat 2,M,Stade de France,ATHM4X100M--BRA01,Brazil,BRA,6,38.73,TIME
Men's 4 x 100m Relay,Round 1 - Heat 2,M,Stade de France,ATHM4X100M--LBR01,Liberia,LBR,7,38.97,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--USA01,United States of America,USA,1,37.47,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--RSA01,South Africa,RSA,2,37.94,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--GBR01,Great Britain,GBR,3,38.04,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--JPN01,Japan,JPN,4,38.06,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--ITA01,Italy,ITA,5,38.07,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--AUS01,Australia,AUS,6,38.12,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--NGR01,Nigeria,NGR,7,38.2,TIME
Men's 4 x 100m Relay,Round 1 - Heat 1,M,Stade de France,ATHM4X100M--NED01,Netherlands,NED,8,38.48,TIME
Men's 4 x 100m Relay,Final,M,Stade de France,ATHM4X100M--CAN01,Canada,CAN,1,37.5,TIME
Men's 4 x 100m Relay,Final,M,Stade de France,ATHM4X100M--RSA01,South Africa,RSA,2,37.57,TIME
Men's 4 x 100m Relay,Final,M,Stade de France,ATHM4X100M--GBR01,Great Britain,GBR,3,37.61,TIME
Men's 4 x 100m Relay,Final,M,Stade de France,ATHM4X100M--ITA01,Italy,ITA,4,37.68,TIME
Men's 4 x 100m Relay,Final,M,Stade de France,ATHM4X100M--JPN01,Japan,JPN,5,37.78,TIME
Men's 4 x 100m Relay,Final,M,Stade de France,ATHM4X100M--FRA01,France,FRA,6,37.81,TIME
Men's 4 x 100m Relay,Final,M,Stade de France,ATHM4X100M--CHN01,People's Republic of China,CHN,7,38.06,TIME
Men's 400m,Round 1 - Heat 1,M,Stade de France,1924430,HUDSON-SMITH Matthew,GBR,1,44.78,TIME
Men's 400m,Round 1 - Heat 1,M,Stade de France,1960604,BAILEY Christopher,USA,2,44.89,TIME
Men's 400m,Round 1 - Heat 1,M,Stade de France,1878368,INGVALDSEN Havard Bentdal,NOR,3,45.46,TIME
Men's 400m,Round 1 - Heat 1,M,Stade de France,1929428,OKEZIE Chidi,NGR,4,45.52,TIME
Men's 400m,Round 1 - Heat 1,M,Stade de France,1921607,SATO Kentaro,JPN,5,45.6,TIME
Men's 400m,Round 1 - Heat 1,M,Stade de France,1571562,POHORILKO Oleksandr,UKR,6,45.71,TIME
Men's 400m,Round 1 - Heat 1,M,Stade de France,1912080,WATKIN Deandre,JAM,7,45.97,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1965289,NORMAN Michael,USA,1,44.1,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1911407,RICHARDS Jereem,TTO,2,44.31,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1950939,KEBINATSHIPI Busang Collen,BOT,3,44.45,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1566689,YAHIA IBRAHIM Ammar Ismail,QAT,4,44.66,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1900497,BAILEY Sean,JAM,5,44.68,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1920683,MOLNAR Attila,HUN,6,45.24,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1543446,ZAMBRANO Anthony Jose,COL,7,45.49,TIME
Men's 400m,Round 1 - Heat 2,M,Stade de France,1537331,JOSEPH Michael,LCA,8,45.69,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1937531,SAMUKONGA Muzala,ZAM,1,44.56,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1950897,NDORI Bayapo,BOT,2,44.87,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1552296,SITO Luca,ITA,3,44.99,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1920092,BREDAU Jean Paul,GER,4,45.07,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1895555,BORLEE Dylan,BEL,5,45.36,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1921553,NAKAJIMA Yuki Joseph,JPN,6,45.37,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1981067,PILLAY Lythe,RSA,7,45.6,TIME
Men's 400m,Round 1 - Heat 3,M,Stade de France,1892126,KRSEK Matej,CZE,8,45.71,TIME
Men's 400m,Round 1 - Heat 4,M,Stade de France,1960177,HALL Quincy,USA,1,44.28,TIME
Men's 400m,Round 1 - Heat 4,M,Stade de France,1986723,OGAZI Samuel,NGR,2,44.5,TIME
Men's 400m,Round 1 - Heat 4,M,Stade de France,1939847,HOLDER Reece,AUS,3,44.53,TIME
Men's 400m,Round 1 - Heat 4,M,Stade de France,1895590,SACOOR Jonathan,BEL,4,45.08,TIME
Men's 400m,Round 1 - Heat 4,M,Stade de France,1966346,OGANDO Alexander,DOM,5,45.11,TIME
Men's 400m,Round 1 - Heat 4,M,Stade de France,1537538,LARREGINA Elian,ARG,6,47.8,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1564964,JAMES Kirani,GRN,1,44.78,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1974208,MORALES-WILLIAMS Christopher,CAN,2,44.96,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1996131,SINGHAPURAGE Aruna Dharshana,SRI,3,44.99,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1981066,NENE Zakithi,RSA,4,45.01,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1950918,SCOTCH Leungo,BOT,5,45.28,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1977868,SPITZ Lionel,SUI,6,45.81,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1952028,CARVALHO Lucas,BRA,7,45.85,TIME
Men's 400m,Round 1 - Heat 5,M,Stade de France,1552177,RE Davide,ITA,8,46.74,TIME
Men's 400m,Round 1 - Heat 6,M,Stade de France,1924409,DOBSON Charles,GBR,1,44.96,TIME
Men's 400m,Round 1 - Heat 6,M,Stade de France,1895568,DOOM Alexander,BEL,2,45.01,TIME
Men's 400m,Round 1 - Heat 6,M,Stade de France,1938903,POWELL Jevaughn,JAM,3,45.12,TIME
Men's 400m,Round 1 - Heat 6,M,Stade de France,1938765,COELHO Joao,POR,4,45.35,TIME
Men's 400m,Round 1 - Heat 6,M,Stade de France,1953070,DIOUF Cheikh Tidiane,SEN,5,45.59,TIME
Men's 400m,Round 1 - Heat 6,M,Stade de France,1921605,SATO Fuga,JPN,6,46.13,TIME
Men's 400m,Round 1 - Heat 6,M,Stade de France,1910644,BIRON Gilles,FRA,7,46.19,TIME
Men's 400m,Repechage - Heat 1,M,Stade de France,1537538,LARREGINA Elian,ARG,1,45.36,TIME
Men's 400m,Repechage - Heat 1,M,Stade de France,1910644,BIRON Gilles,FRA,2,45.87,TIME
Men's 400m,Repechage - Heat 1,M,Stade de France,1952028,CARVALHO Lucas,BRA,3,46.25,TIME
Men's 400m,Repechage - Heat 2,M,Stade de France,1981067,PILLAY Lythe,RSA,1,45.4,TIME
Men's 400m,Repechage - Heat 2,M,Stade de France,1892126,KRSEK Matej,CZE,2,45.53,TIME
Men's 400m,Repechage - Heat 2,M,Stade de France,1571562,POHORILKO Oleksandr,UKR,3,45.59,TIME
Men's 400m,Repechage - Heat 2,M,Stade de France,1537331,JOSEPH Michael,LCA,4,45.64,TIME
Men's 400m,Repechage - Heat 2,M,Stade de France,1929428,OKEZIE Chidi,NGR,5,45.92,TIME
Men's 400m,Repechage - Heat 3,M,Stade de France,1981066,NENE Zakithi,RSA,1,44.81,TIME
Men's 400m,Repechage - Heat 3,M,Stade de France,1950918,SCOTCH Leungo,BOT,2,45.33,TIME
Men's 400m,Repechage - Heat 3,M,Stade de France,1920683,MOLNAR Attila,HUN,3,45.45,TIME
Men's 400m,Repechage - Heat 3,M,Stade de France,1977868,SPITZ Lionel,SUI,4,45.51,TIME
Men's 400m,Repechage - Heat 4,M,Stade de France,1566689,YAHIA IBRAHIM Ammar Ismail,QAT,1,44.77,TIME
Men's 400m,Repechage - Heat 4,M,Stade de France,1953070,DIOUF Cheikh Tidiane,SEN,2,45.03,TIME
Men's 400m,Repechage - Heat 4,M,Stade de France,1920092,BREDAU Jean Paul,GER,3,45.4,TIME
Men's 400m,Repechage - Heat 4,M,Stade de France,1895555,BORLEE Dylan,BEL,4,45.51,TIME
Men's 400m,Repechage - Heat 4,M,Stade de France,1938765,COELHO Joao,POR,5,45.64,TIME
Men's 400m,Semi-Final 1,M,Stade de France,1960177,HALL Quincy,USA,1,43.95,TIME
Men's 400m,Semi-Final 1,M,Stade de France,1911407,RICHARDS Jereem,TTO,2,44.33,TIME
Men's 400m,Semi-Final 1,M,Stade de France,1950939,KEBINATSHIPI Busang Collen,BOT,3,44.43,TIME
Men's 400m,Semi-Final 1,M,Stade de France,1924409,DOBSON Charles,GBR,4,44.48,TIME
Men's 400m,Semi-Final 1,M,Stade de France,1566689,YAHIA IBRAHIM Ammar Ismail,QAT,5,44.64,TIME
Men's 400m,Semi-Final 1,M,Stade de France,1953070,DIOUF Cheikh Tidiane,SEN,6,44.94,TIME
Men's 400m,Semi-Final 1,M,Stade de France,1878368,INGVALDSEN Havard Bentdal,NOR,7,45.6,TIME
Men's 400m,Semi-Final 2,M,Stade de France,1564964,JAMES Kirani,GRN,1,43.78,TIME
Men's 400m,Semi-Final 2,M,Stade de France,1937531,SAMUKONGA Muzala,ZAM,2,43.81,TIME
Men's 400m,Semi-Final 2,M,Stade de France,1960604,BAILEY Christopher,USA,3,44.31,TIME
Men's 400m,Semi-Final 2,M,Stade de France,1950897,NDORI Bayapo,BOT,4,44.43,TIME
Men's 400m,Semi-Final 2,M,Stade de France,1552296,SITO Luca,ITA,5,45.01,TIME
Men's 400m,Semi-Final 2,M,Stade de France,1537538,LARREGINA Elian,ARG,6,45.02,TIME
Men's 400m,Semi-Final 2,M,Stade de France,1981067,PILLAY Lythe,RSA,7,45.24,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1924430,HUDSON-SMITH Matthew,GBR,1,44.07,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1965289,NORMAN Michael,USA,2,44.26,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1986723,OGAZI Samuel,NGR,3,44.41,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1938903,POWELL Jevaughn,JAM,4,44.91,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1939847,HOLDER Reece,AUS,5,44.94,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1981066,NENE Zakithi,RSA,6,45.06,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1950918,SCOTCH Leungo,BOT,7,45.16,TIME
Men's 400m,Semi-Final 3,M,Stade de France,1974208,MORALES-WILLIAMS Christopher,CAN,8,45.25,TIME
Men's 400m,Final,M,Stade de France,1960177,HALL Quincy,USA,1,43.4,TIME
Men's 400m,Final,M,Stade de France,1924430,HUDSON-SMITH Matthew,GBR,2,43.44,TIME
Men's 400m,Final,M,Stade de France,1937531,SAMUKONGA Muzala,ZAM,3,43.74,TIME
Men's 400m,Final,M,Stade de France,1911407,RICHARDS Jereem,TTO,4,43.78,TIME
Men's 400m,Final,M,Stade de France,1564964,JAMES Kirani,GRN,5,43.87,TIME
Men's 400m,Final,M,Stade de France,1960604,BAILEY Christopher,USA,6,44.58,TIME
Men's 400m,Final,M,Stade de France,1986723,OGAZI Samuel,NGR,7,44.73,TIME
Men's 400m,Final,M,Stade de France,1965289,NORMAN Michael,USA,8,45.62,TIME
Men's 400m Hurdles,Round 1 - Heat 1,M,Stade de France,1960684,BENJAMIN Rai,USA,1,48.82,TIME
Men's 400m Hurdles,Round 1 - Heat 1,M,Stade de France,1537203,HYDE Jaheel,JAM,2,49.08,TIME
Men's 400m Hurdles,Round 1 - Heat 1,M,Stade de France,1567765,McMASTER Kyron,IVB,3,49.24,TIME
Men's 400m Hurdles,Round 1 - Heat 1,M,Stade de France,1569208,BENGTSTROM Carl,SWE,4,49.34,TIME
Men's 400m Hurdles,Round 1 - Heat 1,M,Stade de France,1566680,HEMEIDA Bassem,QAT,5,49.82,TIME
Men's 400m Hurdles,Round 1 - Heat 1,M,Stade de France,1921571,OGAWA Daiki,JPN,6,50.21,TIME
Men's 400m Hurdles,Round 1 - Heat 1,M,Stade de France,1981202,GUCEK Matic Ian,SLO,7,50.3,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1894095,WARHOLM Karsten,NOR,1,47.57,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1910726,DUCOS Clement,FRA,2,47.69,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1566679,SAMBA Abderrahman,QAT,3,48.35,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1973227,NUNEZ Yeral,DOM,4,48.67,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1960716,BASSITT Trevor,USA,5,49.38,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1892135,MULLER Vit,CZE,6,49.44,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1569320,EDLUND Oskar,SWE,7,49.74,TIME
Men's 400m Hurdles,Round 1 - Heat 2,M,Stade de France,1919037,XIE Zhiyu,CHN,8,49.9,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,1936933,MAGI Rasmus,EST,1,48.62,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,1960610,ALLEN CJ,USA,2,48.64,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,1951913,dos SANTOS Alison,BRA,3,48.75,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,1920082,AGYEKUM Emil,GER,4,49.38,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,1958108,NTWENG Victor,BOT,5,49.59,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,1976458,BONVIN Julien,SUI,6,49.82,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,4979196,TSUTSUE Kaito,JPN,7,50.5,TIME
Men's 400m Hurdles,Round 1 - Heat 3,M,Stade de France,1566994,COPELLO Yasmani,TUR,8,50.72,TIME
Men's 400m Hurdles,Round 1 - Heat 5,M,Stade de France,1980109,JAMES-KING Malik,JAM,1,48.21,TIME
Men's 400m Hurdles,Round 1 - Heat 5,M,Stade de France,1952077,LIMA Matheus,BRA,2,48.9,TIME
Men's 400m Hurdles,Round 1 - Heat 5,M,Stade de France,1924404,CHALMERS Alastair,GBR,3,48.98,TIME
Men's 400m Hurdles,Round 1 - Heat 5,M,Stade de France,1920081,ABUAKU Joshua,GER,4,49,TIME
Men's 400m Hurdles,Round 1 - Heat 5,M,Stade de France,1566071,AKCAM Berke,TUR,5,49.48,TIME
Men's 400m Hurdles,Round 1 - Heat 5,M,Stade de France,1921797,TOYODA Ken,JPN,6,53.62,TIME
Men's 400m Hurdles,Repechage - Heat 1,M,Stade de France,1960716,BASSITT Trevor,USA,1,48.64,TIME
Men's 400m Hurdles,Repechage - Heat 1,M,Stade de France,1920082,AGYEKUM Emil,GER,2,48.67,TIME
Men's 400m Hurdles,Repechage - Heat 1,M,Stade de France,1892135,MULLER Vit,CZE,3,48.96,TIME
Men's 400m Hurdles,Repechage - Heat 1,M,Stade de France,1569320,EDLUND Oskar,SWE,4,48.99,TIME
Men's 400m Hurdles,Repechage - Heat 1,M,Stade de France,1921571,OGAWA Daiki,JPN,5,49.25,TIME
Men's 400m Hurdles,Repechage - Heat 1,M,Stade de France,1566680,HEMEIDA Bassem,QAT,6,49.64,TIME
Men's 400m Hurdles,Repechage - Heat 2,M,Stade de France,1569208,BENGTSTROM Carl,SWE,1,48.63,TIME
Men's 400m Hurdles,Repechage - Heat 2,M,Stade de France,1554526,DRUMMOND Gerald,CRC,2,48.78,TIME
Men's 400m Hurdles,Repechage - Heat 2,M,Stade de France,1958108,NTWENG Victor,BOT,3,48.88,TIME
Men's 400m Hurdles,Repechage - Heat 2,M,Stade de France,1981202,GUCEK Matic Ian,SLO,4,49.06,TIME
Men's 400m Hurdles,Repechage - Heat 2,M,Stade de France,1920192,PREIS Constantin,GER,5,51.02,TIME
Men's 400m Hurdles,Repechage - Heat 3,M,Stade de France,1566071,AKCAM Berke,TUR,1,48.72,TIME
Men's 400m Hurdles,Repechage - Heat 3,M,Stade de France,1920081,ABUAKU Joshua,GER,2,48.87,TIME
Men's 400m Hurdles,Repechage - Heat 3,M,Stade de France,1976458,BONVIN Julien,SUI,3,49.08,TIME
